"activity"	"subject"	"variables"	"mean"
"WALKING_DOWNSTAIRS"	"1"	"tbodyaccjerkstddevz"	-0.345735032326531
"WALKING_UPSTAIRS"	"1"	"tbodyaccjerkstddevz"	-0.706593530943396
"LAYING"	"2"	"tbodyaccjerkstddevz"	-0.988442014375
"SITTING"	"2"	"tbodyaccjerkstddevz"	-0.98751821173913
"STANDING"	"2"	"tbodyaccjerkstddevz"	-0.982841446481482
"WALKING"	"2"	"tbodyaccjerkstddevz"	-0.586090418983051
"WALKING_DOWNSTAIRS"	"2"	"tbodyaccjerkstddevz"	-0.340122023191489
"WALKING_UPSTAIRS"	"2"	"tbodyaccjerkstddevz"	-0.5737463525
"LAYING"	"3"	"tbodyaccjerkstddevz"	-0.982093162903226
"SITTING"	"3"	"tbodyaccjerkstddevz"	-0.974661565961538
"STANDING"	"3"	"tbodyaccjerkstddevz"	-0.973059634918033
"WALKING"	"3"	"tbodyaccjerkstddevz"	-0.52948611637931
"WALKING_DOWNSTAIRS"	"3"	"tbodyaccjerkstddevz"	-0.571735243061224
"WALKING_UPSTAIRS"	"3"	"tbodyaccjerkstddevz"	-0.708551711864407
"LAYING"	"4"	"tbodyaccjerkstddevz"	-0.978511984259259
"SITTING"	"4"	"tbodyaccjerkstddevz"	-0.9790387658
"STANDING"	"4"	"tbodyaccjerkstddevz"	-0.973054201071429
"WALKING"	"4"	"tbodyaccjerkstddevz"	-0.7513913825
"WALKING_DOWNSTAIRS"	"4"	"tbodyaccjerkstddevz"	-0.626646986888889
"WALKING_UPSTAIRS"	"4"	"tbodyaccjerkstddevz"	-0.726495311923077
"LAYING"	"5"	"tbodyaccjerkstddevz"	-0.985419368461538
"SITTING"	"5"	"tbodyaccjerkstddevz"	-0.973436529545455
"STANDING"	"5"	"tbodyaccjerkstddevz"	-0.963832118928571
"WALKING"	"5"	"tbodyaccjerkstddevz"	-0.612895318571429
"WALKING_DOWNSTAIRS"	"5"	"tbodyaccjerkstddevz"	-0.52265163787234
"WALKING_UPSTAIRS"	"5"	"tbodyaccjerkstddevz"	-0.63836903212766
"LAYING"	"6"	"tbodyaccjerkstddevz"	-0.959646055263158
"SITTING"	"6"	"tbodyaccjerkstddevz"	-0.958572952545454
"STANDING"	"6"	"tbodyaccjerkstddevz"	-0.967547241754386
"WALKING"	"6"	"tbodyaccjerkstddevz"	-0.575777466491228
"WALKING_DOWNSTAIRS"	"6"	"tbodyaccjerkstddevz"	-0.336817322270833
"WALKING_UPSTAIRS"	"6"	"tbodyaccjerkstddevz"	-0.560830688235294
"LAYING"	"7"	"tbodyaccjerkstddevz"	-0.972983064230769
"SITTING"	"7"	"tbodyaccjerkstddevz"	-0.972256472708333
"STANDING"	"7"	"tbodyaccjerkstddevz"	-0.972060053207547
"WALKING"	"7"	"tbodyaccjerkstddevz"	-0.149488514397895
"WALKING_DOWNSTAIRS"	"7"	"tbodyaccjerkstddevz"	-0.347107758021277
"WALKING_UPSTAIRS"	"7"	"tbodyaccjerkstddevz"	-0.60780843627451
"LAYING"	"8"	"tbodyaccjerkstddevz"	-0.96608757462963
"SITTING"	"8"	"tbodyaccjerkstddevz"	-0.985285807173913
"STANDING"	"8"	"tbodyaccjerkstddevz"	-0.982610899259259
"WALKING"	"8"	"tbodyaccjerkstddevz"	-0.383200596479167
"WALKING_DOWNSTAIRS"	"8"	"tbodyaccjerkstddevz"	-0.0135136269
"WALKING_UPSTAIRS"	"8"	"tbodyaccjerkstddevz"	-0.447518179097561
"LAYING"	"9"	"tbodyaccjerkstddevz"	-0.958562455
"SITTING"	"9"	"tbodyaccjerkstddevz"	-0.9618894376
"STANDING"	"9"	"tbodyaccjerkstddevz"	-0.970584264666667
"WALKING"	"9"	"tbodyaccjerkstddevz"	-0.409764526153846
"WALKING_DOWNSTAIRS"	"9"	"tbodyaccjerkstddevz"	-0.359513362761905
"WALKING_UPSTAIRS"	"9"	"tbodyaccjerkstddevz"	-0.647296002040816
"LAYING"	"10"	"tbodyaccjerkstddevz"	-0.976256662586207
"SITTING"	"10"	"tbodyaccjerkstddevz"	-0.988255803703704
"STANDING"	"10"	"tbodyaccjerkstddevz"	-0.9764306
"WALKING"	"10"	"tbodyaccjerkstddevz"	-0.511662905849057
"WALKING_DOWNSTAIRS"	"10"	"tbodyaccjerkstddevz"	-0.318188417289474
"WALKING_UPSTAIRS"	"10"	"tbodyaccjerkstddevz"	-0.607520480212766
"LAYING"	"11"	"tbodyaccjerkstddevz"	-0.982111784210526
"SITTING"	"11"	"tbodyaccjerkstddevz"	-0.983441609622641
"STANDING"	"11"	"tbodyaccjerkstddevz"	-0.990132989574468
"WALKING"	"11"	"tbodyaccjerkstddevz"	-0.720654731186441
"WALKING_DOWNSTAIRS"	"11"	"tbodyaccjerkstddevz"	-0.579710482173913
"WALKING_UPSTAIRS"	"11"	"tbodyaccjerkstddevz"	-0.785359167222222
"LAYING"	"12"	"tbodyaccjerkstddevz"	-0.970629308166667
"SITTING"	"12"	"tbodyaccjerkstddevz"	-0.97911346627451
"STANDING"	"12"	"tbodyaccjerkstddevz"	-0.975556976885246
"WALKING"	"12"	"tbodyaccjerkstddevz"	-0.512276838
"WALKING_DOWNSTAIRS"	"12"	"tbodyaccjerkstddevz"	-0.498655793478261
"WALKING_UPSTAIRS"	"12"	"tbodyaccjerkstddevz"	-0.719336352692308
"LAYING"	"13"	"tbodyaccjerkstddevz"	-0.983070657419355
"SITTING"	"13"	"tbodyaccjerkstddevz"	-0.987612090204082
"STANDING"	"13"	"tbodyaccjerkstddevz"	-0.986926242631579
"WALKING"	"13"	"tbodyaccjerkstddevz"	-0.374633172105263
"WALKING_DOWNSTAIRS"	"13"	"tbodyaccjerkstddevz"	-0.31704660987234
"WALKING_UPSTAIRS"	"13"	"tbodyaccjerkstddevz"	-0.660921263636364
"LAYING"	"14"	"tbodyaccjerkstddevz"	-0.972431855490196
"SITTING"	"14"	"tbodyaccjerkstddevz"	-0.976133383518519
"STANDING"	"14"	"tbodyaccjerkstddevz"	-0.970766734
"WALKING"	"14"	"tbodyaccjerkstddevz"	-0.472791088644068
"WALKING_DOWNSTAIRS"	"14"	"tbodyaccjerkstddevz"	-0.133634060621778
"WALKING_UPSTAIRS"	"14"	"tbodyaccjerkstddevz"	-0.327868814314815
"LAYING"	"15"	"tbodyaccjerkstddevz"	-0.978402956527778
"SITTING"	"15"	"tbodyaccjerkstddevz"	-0.987011024745763
"STANDING"	"15"	"tbodyaccjerkstddevz"	-0.985301940754717
"WALKING"	"15"	"tbodyaccjerkstddevz"	-0.686268420555556
"WALKING_DOWNSTAIRS"	"15"	"tbodyaccjerkstddevz"	-0.404005582309524
"WALKING_UPSTAIRS"	"15"	"tbodyaccjerkstddevz"	-0.748809454166667
"LAYING"	"16"	"tbodyaccjerkstddevz"	-0.987644127
"SITTING"	"16"	"tbodyaccjerkstddevz"	-0.983487212898551
"STANDING"	"16"	"tbodyaccjerkstddevz"	-0.988073825641026
"WALKING"	"16"	"tbodyaccjerkstddevz"	-0.44025821745098
"WALKING_DOWNSTAIRS"	"16"	"tbodyaccjerkstddevz"	-0.303381582831915
"WALKING_UPSTAIRS"	"16"	"tbodyaccjerkstddevz"	-0.593411129607843
"LAYING"	"17"	"tbodyaccjerkstddevz"	-0.98281300056338
"SITTING"	"17"	"tbodyaccjerkstddevz"	-0.990529261875
"STANDING"	"17"	"tbodyaccjerkstddevz"	-0.991217027307692
"WALKING"	"17"	"tbodyaccjerkstddevz"	-0.534303311639344
"WALKING_DOWNSTAIRS"	"17"	"tbodyaccjerkstddevz"	-0.536331570652174
"WALKING_UPSTAIRS"	"17"	"tbodyaccjerkstddevz"	-0.657430836041667
"LAYING"	"18"	"tbodyaccjerkstddevz"	-0.990660246153846
"SITTING"	"18"	"tbodyaccjerkstddevz"	-0.990153121754386
"STANDING"	"18"	"tbodyaccjerkstddevz"	-0.988455249452055
"WALKING"	"18"	"tbodyaccjerkstddevz"	-0.633325860714286
"WALKING_DOWNSTAIRS"	"18"	"tbodyaccjerkstddevz"	-0.651246664909091
"WALKING_UPSTAIRS"	"18"	"tbodyaccjerkstddevz"	-0.760829911206897
"LAYING"	"19"	"tbodyaccjerkstddevz"	-0.988260181084337
"SITTING"	"19"	"tbodyaccjerkstddevz"	-0.986704740273973
"STANDING"	"19"	"tbodyaccjerkstddevz"	-0.986142491917808
"WALKING"	"19"	"tbodyaccjerkstddevz"	-0.179390497475
"WALKING_DOWNSTAIRS"	"19"	"tbodyaccjerkstddevz"	-0.0200111148717949
"WALKING_UPSTAIRS"	"19"	"tbodyaccjerkstddevz"	-0.4442822275
"LAYING"	"20"	"tbodyaccjerkstddevz"	-0.984989224117647
"SITTING"	"20"	"tbodyaccjerkstddevz"	-0.976522488787879
"STANDING"	"20"	"tbodyaccjerkstddevz"	-0.958936310958904
"WALKING"	"20"	"tbodyaccjerkstddevz"	-0.387664584313725
"WALKING_DOWNSTAIRS"	"20"	"tbodyaccjerkstddevz"	-0.381503405466667
"WALKING_UPSTAIRS"	"20"	"tbodyaccjerkstddevz"	-0.513641207058824
"LAYING"	"21"	"tbodyaccjerkstddevz"	-0.983977644222222
"SITTING"	"21"	"tbodyaccjerkstddevz"	-0.985823622941176
"STANDING"	"21"	"tbodyaccjerkstddevz"	-0.977915677191011
"WALKING"	"21"	"tbodyaccjerkstddevz"	-0.425142604807692
"WALKING_DOWNSTAIRS"	"21"	"tbodyaccjerkstddevz"	-0.246061882112444
"WALKING_UPSTAIRS"	"21"	"tbodyaccjerkstddevz"	-0.562052350212766
"LAYING"	"22"	"tbodyaccjerkstddevz"	-0.974527011944444
"SITTING"	"22"	"tbodyaccjerkstddevz"	-0.978928356290323
"STANDING"	"22"	"tbodyaccjerkstddevz"	-0.981478064920635
"WALKING"	"22"	"tbodyaccjerkstddevz"	-0.313155902608696
"WALKING_DOWNSTAIRS"	"22"	"tbodyaccjerkstddevz"	-0.477806646111111
"WALKING_UPSTAIRS"	"22"	"tbodyaccjerkstddevz"	-0.471703304761905
"LAYING"	"23"	"tbodyaccjerkstddevz"	-0.984663476666667
"SITTING"	"23"	"tbodyaccjerkstddevz"	-0.975978995
"STANDING"	"23"	"tbodyaccjerkstddevz"	-0.973595215441176
"WALKING"	"23"	"tbodyaccjerkstddevz"	-0.0293115056033898
"WALKING_DOWNSTAIRS"	"23"	"tbodyaccjerkstddevz"	0.0310157077775926
"WALKING_UPSTAIRS"	"23"	"tbodyaccjerkstddevz"	-0.408094020392157
"LAYING"	"24"	"tbodyaccjerkstddevz"	-0.983087366805556
"SITTING"	"24"	"tbodyaccjerkstddevz"	-0.984662946764706
"STANDING"	"24"	"tbodyaccjerkstddevz"	-0.977716354927536
"WALKING"	"24"	"tbodyaccjerkstddevz"	-0.491189466034483
"WALKING_DOWNSTAIRS"	"24"	"tbodyaccjerkstddevz"	-0.290239376563636
"WALKING_UPSTAIRS"	"24"	"tbodyaccjerkstddevz"	-0.523807264237288
"LAYING"	"25"	"tbodyaccjerkstddevz"	-0.96783552630137
"SITTING"	"25"	"tbodyaccjerkstddevz"	-0.988433153384615
"STANDING"	"25"	"tbodyaccjerkstddevz"	-0.987062685135135
"WALKING"	"25"	"tbodyaccjerkstddevz"	-0.675601403648649
"WALKING_DOWNSTAIRS"	"25"	"tbodyaccjerkstddevz"	-0.711494695517241
"WALKING_UPSTAIRS"	"25"	"tbodyaccjerkstddevz"	-0.812458372307692
"LAYING"	"26"	"tbodyaccjerkstddevz"	-0.989064628947368
"SITTING"	"26"	"tbodyaccjerkstddevz"	-0.99000871051282
"STANDING"	"26"	"tbodyaccjerkstddevz"	-0.986693448648649
"WALKING"	"26"	"tbodyaccjerkstddevz"	-0.397483516101695
"WALKING_DOWNSTAIRS"	"26"	"tbodyaccjerkstddevz"	-0.3793359516
"WALKING_UPSTAIRS"	"26"	"tbodyaccjerkstddevz"	-0.677995585454545
"LAYING"	"27"	"tbodyaccjerkstddevz"	-0.989685146621622
"SITTING"	"27"	"tbodyaccjerkstddevz"	-0.988904001571429
"STANDING"	"27"	"tbodyaccjerkstddevz"	-0.987354788
"WALKING"	"27"	"tbodyaccjerkstddevz"	-0.401188539824561
"WALKING_DOWNSTAIRS"	"27"	"tbodyaccjerkstddevz"	-0.409310918409091
"WALKING_UPSTAIRS"	"27"	"tbodyaccjerkstddevz"	-0.633722935098039
"LAYING"	"28"	"tbodyaccjerkstddevz"	-0.973071655875
"SITTING"	"28"	"tbodyaccjerkstddevz"	-0.976327426666667
"STANDING"	"28"	"tbodyaccjerkstddevz"	-0.969765362025316
"WALKING"	"28"	"tbodyaccjerkstddevz"	-0.537470471666667
"WALKING_DOWNSTAIRS"	"28"	"tbodyaccjerkstddevz"	-0.427053261304348
"WALKING_UPSTAIRS"	"28"	"tbodyaccjerkstddevz"	-0.637488941176471
"LAYING"	"29"	"tbodyaccjerkstddevz"	-0.993288313333333
"SITTING"	"29"	"tbodyaccjerkstddevz"	-0.990168733
"STANDING"	"29"	"tbodyaccjerkstddevz"	-0.990593859692308
"WALKING"	"29"	"tbodyaccjerkstddevz"	-0.461758009811321
"WALKING_DOWNSTAIRS"	"29"	"tbodyaccjerkstddevz"	-0.478764185
"WALKING_UPSTAIRS"	"29"	"tbodyaccjerkstddevz"	-0.678763766530612
"LAYING"	"30"	"tbodyaccjerkstddevz"	-0.979517896142857
"SITTING"	"30"	"tbodyaccjerkstddevz"	-0.988164381290323
"STANDING"	"30"	"tbodyaccjerkstddevz"	-0.968897316101695
"WALKING"	"30"	"tbodyaccjerkstddevz"	-0.521351855076923
"WALKING_DOWNSTAIRS"	"30"	"tbodyaccjerkstddevz"	-0.467070153387097
"WALKING_UPSTAIRS"	"30"	"tbodyaccjerkstddevz"	-0.761942025384615
"LAYING"	"1"	"tbodygyromeanx"	-0.016553093978
"SITTING"	"1"	"tbodygyromeanx"	-0.045350056512766
"STANDING"	"1"	"tbodygyromeanx"	-0.0239877347979245
"WALKING"	"1"	"tbodygyromeanx"	-0.041830963526
"WALKING_DOWNSTAIRS"	"1"	"tbodygyromeanx"	-0.0350781902989796
"WALKING_UPSTAIRS"	"1"	"tbodygyromeanx"	0.050549379754717
"LAYING"	"2"	"tbodygyromeanx"	-0.01847660675
"SITTING"	"2"	"tbodygyromeanx"	-0.0454706620434783
"STANDING"	"2"	"tbodygyromeanx"	-0.0238623875712963
"WALKING"	"2"	"tbodygyromeanx"	-0.0530258157347458
"WALKING_DOWNSTAIRS"	"2"	"tbodygyromeanx"	-0.11594735287234
"WALKING_UPSTAIRS"	"2"	"tbodygyromeanx"	-0.0576912634583333
"LAYING"	"3"	"tbodygyromeanx"	-0.0208170540330645
"SITTING"	"3"	"tbodygyromeanx"	-0.0385365204807692
"STANDING"	"3"	"tbodygyromeanx"	-0.0246626070770492
"WALKING"	"3"	"tbodygyromeanx"	-0.0256405192517241
"WALKING_DOWNSTAIRS"	"3"	"tbodygyromeanx"	-0.13157327645102
"WALKING_UPSTAIRS"	"3"	"tbodygyromeanx"	0.0721980309322034
"LAYING"	"4"	"tbodygyromeanx"	-0.00923156347222222
"SITTING"	"4"	"tbodygyromeanx"	-0.04944351156
"STANDING"	"4"	"tbodygyromeanx"	-0.0306449342357143
"WALKING"	"4"	"tbodygyromeanx"	-0.0317982557795
"WALKING_DOWNSTAIRS"	"4"	"tbodygyromeanx"	-0.102838822533333
"WALKING_UPSTAIRS"	"4"	"tbodygyromeanx"	0.0393825198942308
"LAYING"	"5"	"tbodygyromeanx"	-0.0218935013501923
"SITTING"	"5"	"tbodygyromeanx"	-0.0422355209795455
"STANDING"	"5"	"tbodygyromeanx"	-0.0322711902673214
"WALKING"	"5"	"tbodygyromeanx"	-0.0488919896632143
"WALKING_DOWNSTAIRS"	"5"	"tbodygyromeanx"	-0.068294569906383
"WALKING_UPSTAIRS"	"5"	"tbodygyromeanx"	0.0395191121489362
"LAYING"	"6"	"tbodygyromeanx"	-0.0079605026754386
"SITTING"	"6"	"tbodygyromeanx"	-0.0372442282830909
"STANDING"	"6"	"tbodygyromeanx"	-0.028251913022807
"WALKING"	"6"	"tbodygyromeanx"	-0.025509618645614
"WALKING_DOWNSTAIRS"	"6"	"tbodygyromeanx"	-0.0960837437708333
"WALKING_UPSTAIRS"	"6"	"tbodygyromeanx"	-0.0767406825588235
"LAYING"	"7"	"tbodygyromeanx"	-0.00282641913096154
"SITTING"	"7"	"tbodygyromeanx"	-0.04963797197125
"STANDING"	"7"	"tbodygyromeanx"	-0.0291582212545283
"WALKING"	"7"	"tbodygyromeanx"	0.00228835208526316
"WALKING_DOWNSTAIRS"	"7"	"tbodygyromeanx"	-0.105409612961702
"WALKING_UPSTAIRS"	"7"	"tbodygyromeanx"	-0.138778108029412
"LAYING"	"8"	"tbodygyromeanx"	0.00535361206851852
"SITTING"	"8"	"tbodygyromeanx"	-0.0547396987173913
"STANDING"	"8"	"tbodygyromeanx"	-0.0219671978203704
"WALKING"	"8"	"tbodygyromeanx"	0.0235088228254167
"WALKING_DOWNSTAIRS"	"8"	"tbodygyromeanx"	-0.121189625973684
"WALKING_UPSTAIRS"	"8"	"tbodygyromeanx"	0.19270447595122
"LAYING"	"9"	"tbodygyromeanx"	-0.013632036148
"SITTING"	"9"	"tbodygyromeanx"	-0.042328876778
"STANDING"	"9"	"tbodygyromeanx"	-0.029183136346
"WALKING"	"9"	"tbodygyromeanx"	-0.0808360598653846
"WALKING_DOWNSTAIRS"	"9"	"tbodygyromeanx"	-0.0916383011071429
"WALKING_UPSTAIRS"	"9"	"tbodygyromeanx"	-0.16396719
"LAYING"	"10"	"tbodygyromeanx"	-0.019555937162069
"SITTING"	"10"	"tbodygyromeanx"	-0.0432432176851852
"STANDING"	"10"	"tbodygyromeanx"	-0.0281854325604545
"WALKING"	"10"	"tbodygyromeanx"	0.0106894976215094
"WALKING_DOWNSTAIRS"	"10"	"tbodygyromeanx"	-0.124839594289474
"WALKING_UPSTAIRS"	"10"	"tbodygyromeanx"	0.0733447168425532
"LAYING"	"11"	"tbodygyromeanx"	-0.0191743840136842
"SITTING"	"11"	"tbodygyromeanx"	-0.0399984915849057
"STANDING"	"11"	"tbodygyromeanx"	-0.0293141521489362
"WALKING"	"11"	"tbodygyromeanx"	-0.0426928995457627
"WALKING_DOWNSTAIRS"	"11"	"tbodygyromeanx"	-0.12506869905
"WALKING_UPSTAIRS"	"11"	"tbodygyromeanx"	-0.0820909701727778
"LAYING"	"12"	"tbodygyromeanx"	-0.0146546807316667
"SITTING"	"12"	"tbodygyromeanx"	-0.0424159182941176
"STANDING"	"12"	"tbodygyromeanx"	-0.0300030427426229
"WALKING"	"12"	"tbodygyromeanx"	-0.1045136708758
"WALKING_DOWNSTAIRS"	"12"	"tbodygyromeanx"	-0.112531564434783
"WALKING_UPSTAIRS"	"12"	"tbodygyromeanx"	-0.0931234101769231
"LAYING"	"13"	"tbodygyromeanx"	-0.00973609968045161
"SITTING"	"13"	"tbodygyromeanx"	-0.0355124856836735
"STANDING"	"13"	"tbodygyromeanx"	-0.0295492164431579
"WALKING"	"13"	"tbodygyromeanx"	-0.0174207634701754
"WALKING_DOWNSTAIRS"	"13"	"tbodygyromeanx"	-0.122672201757447
"WALKING_UPSTAIRS"	"13"	"tbodygyromeanx"	-0.13829376226
"LAYING"	"14"	"tbodygyromeanx"	0.00505221181607843
"SITTING"	"14"	"tbodygyromeanx"	-0.0440403326851852
"STANDING"	"14"	"tbodygyromeanx"	-0.0220886526891667
"WALKING"	"14"	"tbodygyromeanx"	-0.00347655062271186
"WALKING_DOWNSTAIRS"	"14"	"tbodygyromeanx"	-0.0147079653333333
"WALKING_UPSTAIRS"	"14"	"tbodygyromeanx"	0.0813841685037037
"LAYING"	"15"	"tbodygyromeanx"	-0.0168300887791667
"SITTING"	"15"	"tbodygyromeanx"	-0.0377111130338983
"STANDING"	"15"	"tbodygyromeanx"	-0.0262433562254717
"WALKING"	"15"	"tbodygyromeanx"	-0.0554883847662963
"WALKING_DOWNSTAIRS"	"15"	"tbodygyromeanx"	-0.136618653071429
"WALKING_UPSTAIRS"	"15"	"tbodygyromeanx"	0.0903340029875
"LAYING"	"16"	"tbodygyromeanx"	-0.0161545406857143
"SITTING"	"16"	"tbodygyromeanx"	-0.0412014042275362
"STANDING"	"16"	"tbodygyromeanx"	-0.0299337294166667
"WALKING"	"16"	"tbodygyromeanx"	-0.0151721912792157
"WALKING_DOWNSTAIRS"	"16"	"tbodygyromeanx"	-0.0225373369978723
"WALKING_UPSTAIRS"	"16"	"tbodygyromeanx"	0.0718408878078431
"LAYING"	"17"	"tbodygyromeanx"	-0.0234756467113239
"SITTING"	"17"	"tbodygyromeanx"	-0.042549159015625
"STANDING"	"17"	"tbodygyromeanx"	-0.0269576937130769
"WALKING"	"17"	"tbodygyromeanx"	-0.00922265519180328
"WALKING_DOWNSTAIRS"	"17"	"tbodygyromeanx"	0.0677728390673913
"WALKING_UPSTAIRS"	"17"	"tbodygyromeanx"	-0.0304250571395833
"LAYING"	"18"	"tbodygyromeanx"	-0.02517618068
"SITTING"	"18"	"tbodygyromeanx"	-0.0333057034385965
"STANDING"	"18"	"tbodygyromeanx"	-0.0265873248835616
"WALKING"	"18"	"tbodygyromeanx"	-0.0399399716026786
"WALKING_DOWNSTAIRS"	"18"	"tbodygyromeanx"	-0.0576548655654545
"WALKING_UPSTAIRS"	"18"	"tbodygyromeanx"	-0.0470683915017241
"LAYING"	"19"	"tbodygyromeanx"	-0.0312072730559566
"SITTING"	"19"	"tbodygyromeanx"	-0.0214151280054795
"STANDING"	"19"	"tbodygyromeanx"	-0.025090574020274
"WALKING"	"19"	"tbodygyromeanx"	-0.0274970979894231
"WALKING_DOWNSTAIRS"	"19"	"tbodygyromeanx"	-0.205775427307692
"WALKING_UPSTAIRS"	"19"	"tbodygyromeanx"	0.0388537087875
"LAYING"	"20"	"tbodygyromeanx"	-0.0231760616308824
"SITTING"	"20"	"tbodygyromeanx"	-0.036405928969697
"STANDING"	"20"	"tbodygyromeanx"	-0.0241335049573973
"WALKING"	"20"	"tbodygyromeanx"	-0.0234104225980392
"WALKING_DOWNSTAIRS"	"20"	"tbodygyromeanx"	-0.111367747557778
"WALKING_UPSTAIRS"	"20"	"tbodygyromeanx"	0.0659193258862745
"LAYING"	"21"	"tbodygyromeanx"	-0.0305126188777778
"SITTING"	"21"	"tbodygyromeanx"	-0.0198712820612471
"STANDING"	"21"	"tbodygyromeanx"	-0.0191731896359551
"WALKING"	"21"	"tbodygyromeanx"	-0.0459323393842308
"WALKING_DOWNSTAIRS"	"21"	"tbodygyromeanx"	-0.126388023595556
"WALKING_UPSTAIRS"	"21"	"tbodygyromeanx"	0.062608688893617
"LAYING"	"22"	"tbodygyromeanx"	-0.0208311371125
"SITTING"	"22"	"tbodygyromeanx"	-0.0360430675032258
"STANDING"	"22"	"tbodygyromeanx"	-0.0275201762126984
"WALKING"	"22"	"tbodygyromeanx"	0.0007771571
"WALKING_DOWNSTAIRS"	"22"	"tbodygyromeanx"	-0.0779611213138889
"WALKING_UPSTAIRS"	"22"	"tbodygyromeanx"	0.13497880785381
"LAYING"	"23"	"tbodygyromeanx"	-0.0113399724663889
"SITTING"	"23"	"tbodygyromeanx"	-0.0472583464367647
"STANDING"	"23"	"tbodygyromeanx"	-0.0327397745133823
"WALKING"	"23"	"tbodygyromeanx"	-0.0631156870355932
"WALKING_DOWNSTAIRS"	"23"	"tbodygyromeanx"	-0.0578230190203704
"WALKING_UPSTAIRS"	"23"	"tbodygyromeanx"	0.0957940245941176
"LAYING"	"24"	"tbodygyromeanx"	-0.0143679929444444
"SITTING"	"24"	"tbodygyromeanx"	-0.0356229619955882
"STANDING"	"24"	"tbodygyromeanx"	-0.0278611511434783
"WALKING"	"24"	"tbodygyromeanx"	-0.0545126870724138
"WALKING_DOWNSTAIRS"	"24"	"tbodygyromeanx"	-0.0867069010690909
"WALKING_UPSTAIRS"	"24"	"tbodygyromeanx"	0.0883163772152542
"LAYING"	"25"	"tbodygyromeanx"	0.00372723459589041
"SITTING"	"25"	"tbodygyromeanx"	-0.0352052091230769
"STANDING"	"25"	"tbodygyromeanx"	-0.0247946750959459
"WALKING"	"25"	"tbodygyromeanx"	-0.0156305378067568
"WALKING_DOWNSTAIRS"	"25"	"tbodygyromeanx"	0.00299112856551724
"WALKING_UPSTAIRS"	"25"	"tbodygyromeanx"	0.0556121923307692
"LAYING"	"26"	"tbodygyromeanx"	-0.0170656239526316
"SITTING"	"26"	"tbodygyromeanx"	-0.0370217449628205
"STANDING"	"26"	"tbodygyromeanx"	-0.0245345837959459
"WALKING"	"26"	"tbodygyromeanx"	-0.00334085938813559
"WALKING_DOWNSTAIRS"	"26"	"tbodygyromeanx"	-0.010752208236
"WALKING_UPSTAIRS"	"26"	"tbodygyromeanx"	-0.0247950825654545
"LAYING"	"27"	"tbodygyromeanx"	-0.0195427328781081
"SITTING"	"27"	"tbodygyromeanx"	-0.0371830822285714
"STANDING"	"27"	"tbodygyromeanx"	-0.026731653905
"WALKING"	"27"	"tbodygyromeanx"	-0.08558835714
"WALKING_DOWNSTAIRS"	"27"	"tbodygyromeanx"	-0.159826551905227
"WALKING_UPSTAIRS"	"27"	"tbodygyromeanx"	-0.0940344886803922
"LAYING"	"28"	"tbodygyromeanx"	-0.017367705735
"SITTING"	"28"	"tbodygyromeanx"	-0.0339018030166667
"STANDING"	"28"	"tbodygyromeanx"	-0.0253281543540506
"WALKING"	"28"	"tbodygyromeanx"	-0.105896207861111
"WALKING_DOWNSTAIRS"	"28"	"tbodygyromeanx"	-0.141096309502174
"WALKING_UPSTAIRS"	"28"	"tbodygyromeanx"	-0.129362970764706
"LAYING"	"29"	"tbodygyromeanx"	-0.0258281004782609
"SITTING"	"29"	"tbodygyromeanx"	-0.0379271112333333
"STANDING"	"29"	"tbodygyromeanx"	-0.0276075573307692
"WALKING"	"29"	"tbodygyromeanx"	-0.00795668167188679
"WALKING_DOWNSTAIRS"	"29"	"tbodygyromeanx"	-0.0374126070957292
"WALKING_UPSTAIRS"	"29"	"tbodygyromeanx"	0.0931989463020408
"LAYING"	"30"	"tbodygyromeanx"	-0.0267812218571429
"SITTING"	"30"	"tbodygyromeanx"	-0.0358426482048387
"STANDING"	"30"	"tbodygyromeanx"	-0.027613853538983
"WALKING"	"30"	"tbodygyromeanx"	-0.0459505355861538
"WALKING_DOWNSTAIRS"	"30"	"tbodygyromeanx"	-0.0745591301759677
"WALKING_UPSTAIRS"	"30"	"tbodygyromeanx"	-0.00355974576923077
"LAYING"	"1"	"tbodygyromeany"	-0.064486124088
"SITTING"	"1"	"tbodygyromeany"	-0.0919241549361702
"STANDING"	"1"	"tbodygyromeany"	-0.0593972209811321
"WALKING"	"1"	"tbodygyromeany"	-0.0695300462115789
"WALKING_DOWNSTAIRS"	"1"	"tbodygyromeany"	-0.0909371290204082
"WALKING_UPSTAIRS"	"1"	"tbodygyromeany"	-0.166170015088679
"LAYING"	"2"	"tbodygyromeany"	-0.111800824583333
"SITTING"	"2"	"tbodygyromeany"	-0.0599286797043478
"STANDING"	"2"	"tbodygyromeany"	-0.0820396577592593
"WALKING"	"2"	"tbodygyromeany"	-0.0482382316949153
"WALKING_DOWNSTAIRS"	"2"	"tbodygyromeany"	-0.00482329231914894
"WALKING_UPSTAIRS"	"2"	"tbodygyromeany"	-0.0320883097395833
"LAYING"	"3"	"tbodygyromeany"	-0.0718507159435484
"SITTING"	"3"	"tbodygyromeany"	-0.07524100275
"STANDING"	"3"	"tbodygyromeany"	-0.0585101918262295
"WALKING"	"3"	"tbodygyromeany"	-0.0779150937413793
"WALKING_DOWNSTAIRS"	"3"	"tbodygyromeany"	-0.0139358043959184
